Name,Anné de crétion,Chiffre affaires,Collaborateur,Siège,Activité,Presentation,Website,Skills,Linkedin,Twitter,Facebook,Others,Url,links
Olcya,2015,"
 Non renseigné
","
 < 20
","
 Paris, France
","
 Cabinet de conseil
"," Olcya propose ses offres de services en conseil et expertise dans un contexte de transformation des infrastructures legacy vers les Plateformes 3P (Cloud, Analystic , Mobile, Social) selon une approche constante dite « Data Centric ». Société de conseils et de services de transformation IT, Olcya a développé un business modèle qualitatif qui se veut différenciant par son niveau d’expertise et d’indépendance de ses intervenants. Nous apportons toute notre expérience et notre savoir faire dans les problématiques d’évolution et de rupture technologique des SI. En adressant méthodiquement aussi bien les couches d’infrastructures, données et middleware. Olcya répond aux attentes des métiers ainsi qu’aux contraintes de la DSI. 0 offre d’emploi en ligne 0 offre de mission en ligne",http://www.olcya.com,,,,,,https://www.free-work.com/fr/companies/olcya,https://www.free-work.com/fr/companies/olcya
ALTECA,1996,"
 Non renseigné
","
 250 - 999
","
 Lyon, Auvergne-Rhône-Alpes
","
 ESN
"," Alteca est une ESN spécialisée dans le conseil et l’ingénierie informatique qui se positionne sur le marché en B to B et en particulier l’amélioration du Système d’Information de ses clients dans tous les secteurs : secteur bancaire, Industrie, grande distribution, secteur public et les transports … ",http://www.alteca.fr,,,,,,https://www.free-work.com/fr/companies/alteca-7,https://www.free-work.com/fr/companies/alteca-7
INFIDIS,1999,"
 Non renseigné
","
 20 - 99
","
 Boulogne-Billancourt, Île-de-France
","
 ESN
"," Créée en 1999, INFIDIS - Entreprise de Services du Numérique - est un intégrateur de technologies et de services à forte valeur ajoutée dans L’IT. INFIDIS accompagne ses clients dans la mise en œuvre des stratégies, des projets d’évolution et de transformation IT. INFIDIS se positionne sur le marché de la prestation de services à travers ses offres de :- Assistance Technique- Services professionnels- Maintenance et support (MCO)- Hébergement et management d'infrastructures• Chiffre d’affaires consolidé 2019 : 70 Millions € • Effectif 2018 : 70 personnes • 3 Agences Régionales : Nantes, Aix-en-Provence, Strasbourg, ",https://www.infidis.com,,,,,,https://www.free-work.com/fr/companies/infidis-1,https://www.free-work.com/fr/companies/infidis-1
CEREBRIS,2014,"
 Non renseigné
","
 20 - 99
","
 Paris, France
","
 Cabinet de conseil
"," A propos de nous Notre société est née d’un constat résultant de plusieurs années dans le monde du consulting : les sociétés de service vendent de la matière grise, mais n’en produisent pas.C’est ainsi que les créateurs ont mis en place en 2014 la première société basée sur la démonstration par la preuve. Notre projet disruptif : (re)mettre le cerveau au cœur des projets. Cerebris intervient sur l’ensemble des métiers du logiciel, des systèmes embarqués, de la chefferie de projet, partout en France…Elle lance son activité digitale en 2019 et Data & IA en 2020.La moyenne de satisfaction de nos consultants est supérieure à 16/20. Leur niveau de satisfaction est mesuré mensuellement sur 3 items : ambiance de travail, niveau d’accompagnement de Cerebris et intérêt du projet.Vous avez des questions ? Contactez-nous sur fdechastaing@cerebris.fr 0 offre d’emploi en ligne 0 offre de mission en ligne",https://cerebris.fr/,,https://www.linkedin.com/authwall?trk=ripf&trkInfo=AQE4HxJFPYUFHgAAAYPs1xxAdiUYA4YY28COA-Aj44SGvJTcugzamryqR8cZkYeguFtLFlIESsFJ7Ucrn-w5ks4o6D_TdGoJyBqnxgRvelhPmH_h9zVavNOUXedFI257xFy_V9U=&original_referer=https://www.free-work.com/&sessionRedirect=https%3A%2F%2Fwww.linkedin.com%2Fcompany%2Fcerebris%2Fmycompan,,,,https://www.free-work.com/fr/companies/cerebris,https://www.free-work.com/fr/companies/cerebris
iDNA,2011,"
 Non renseigné
","
 < 20
","
 Paris, France
","
 ESN
"," iDNA– Société de Conseil à taille humaine spécialisée en Sécurité, Réseau et Datacenter.Nous intervenons auprès de nos Clients (essentiellement Grands Comptes) sur des missions de stratégie, d’architecture, d’audit, d’assistance à AMOA, de pilotage, etc ",http://www.idna.fr/,,,,,,https://www.free-work.com/fr/companies/idna-1,https://www.free-work.com/fr/companies/idna-1
Aprile,2004,"
 Non renseigné
","
 20 - 99
","
 Boulogne-Billancourt, Île-de-France
","
 ESN
"," APRILE est une société de services basée à Boulogne-Billancourt et regroupant une cinquantaine de collaborateurs.Depuis 2004, notre activité s’articule autour de plusieurs pôles : Infogérance (Exploitation ; Hébergement ; Helpdesk), Intégration de Systèmes&Réseaux et Services Associés (Délégations chez nos clients de profils liés aux métiers de la Production, Assistance, Exploitation et Etudes et Développement). ",,,,,,,https://www.free-work.com/fr/companies/aprile-3,https://www.free-work.com/fr/companies/aprile-3
B/ACCEPTANCE,Non renseigné,"
 Non renseigné
","
 20 - 99
","
 Paris, France
","
 ESN
"," B/Acceptance est spécialisée dans les activités de recette : conseil, delivery, automatisation, performanceLes consultants B/Acceptance, majoritairement certifiées ISTQB, sont tous des spécialistes des phases de recette. Ils maîtrisent les techniques de stratégie de test, de conception des scénarios, de valorisation des données, d’exécution des tests et le reporting des campagnes de test. 0 offre d’emploi en ligne 0 offre de mission en ligne",http://www.b-acceptance.com/,,,,,,https://www.free-work.com/fr/companies/b-acceptance,https://www.free-work.com/fr/companies/b-acceptance
FREELANCEREPUBLIK,2015,"
 Non renseigné
","
 100 - 249
","
 Levallois-Perret, Île-de-France
","
 Sourcing / chasseur de têtes
"," FreelanceRepublik : Sélection restreinte de freelances tech qualifiés et disponibles.Le top 15% des freelances tech est sur FreelanceRepublik. Arrêtez de perdre du temps.En temps réel, nous identifions le top 15% des développeurs et chefs de projets, que nous positionnons sur un pipeline d'une centaine de missions. ",https://www.freelancerepublik.com/,".NET,Android,AngularJS,API,API REST,Architecture,BI,Big Data,c#,C++,+47",,,,,https://www.free-work.com/fr/companies/freelancerepublik-2,https://www.free-work.com/fr/companies/freelancerepublik-2
VAGANET,2014,"
 6200000
","
 20 - 99
","
 Vélizy-Villacoublay, Île-de-France
","
 ESN
"," Expert en delivery agile, VAGANET propose à ses clients des offres riches autour de 2 directions :+ Advisory & Business Solution : Conseil en transformation numérique et implémentation de solutions métiers ERP / CRM et GMAO+Digital innovtion : Développement agile en pratique DevOps sur les nouvelles technologies (Java, Angular, React Netcore, API) et exploitation de la DATA. (BI & Big data). ",https://www.vaganet.fr,".NET,.NET CORE,Active Directory,Angular,Ansible,API,API REST,Architecture,Audit,Azure,+66",,,,,https://www.free-work.com/fr/companies/vaganet-3,https://www.free-work.com/fr/companies/vaganet-3
ARTEMYS,1989,"
 Non renseigné
","
 250 - 999
","
 Paris, France
","
 ESN
"," Un éventail d’offres de services autour de vos principaux enjeux d’évolution et de transformation digitale, une réactivité et une agilité de ses experts intervenant sur toutes les phases de vos projets informatiques, une forte culture d’entreprise conjuguant exigence technique et valeurs de proximité, bien-être et convivialité : le groupe Artemys se positionne, depuis 1989, en acteur indépendant sur le marché des services du numérique.Avec ses différentes entités – Artemys, Artemys Normandie, Arcatem et Amontech -, le groupe Artemys vous accompagne dans la gestion et l’évolution de vos Systèmes d’Information. Partenaire, pour certains historiques, de clients Grands Comptes, le groupe vous délivre ainsi un éventail de prestations autour de l’architecture et des infrastructures, du Cloud, du DevOps, des End User Services et du Modern Workplace, de la sécurité et des réseaux, de l’Open Source, du BI et du Big Data et de l’accompagnement MOE et MOA.Depuis plus de trente ans, le groupe Artemys a à cœur de vous offrir une approche personnalisée et une qualité de service optimale pour répondre au mieux à vos exigences. Il se fait fort de préserver ces valeurs qui font de lui votre partenaire de confiance et de vous assurer les meilleures prestations afin de garantir la réussite de vos projets IT. ",https://www.groupeartemys.com/,,,,,,https://www.free-work.com/fr/companies/artemys-3,https://www.free-work.com/fr/companies/artemys-3
HR DNA,2011,"
 Non renseigné
","
 < 20
","
 Paris, France
","
 Cabinet de conseil
"," Depuis plus de 7 ans, HR DNA accompagne les entreprises de toute taille sur l’ensemble de leurs problématiques de recrutement. Notre entreprise fonctionne comme une start-up sans hiérarchie prononcée ou process cloisonnant ! L’autonomie, la proactivité et l’inventivité ne sont pas que des mots : c’est notre méthode de travail ! Découvrez une nouvelle façon de travailler, un environnement collaboratif : vous travaillerez avec les fondateurs, les responsables de BU et les consultants. HRDNA est viscéralement attachée aux valeurs telles que la bienveillance et l'honnêteté, que ce soit envers ses collaborateurs, ses fournisseurs ou ses consultants. C’est dans ce contexte que vous pourrez réaliser, au quotidien, des missions variées, auprès d’une clientèle diversifiée ! ",https://hrdna.fr,"LMS (Learning Management System),GPEC,Adp,Sage paie,ISIS,Microsoft Power BI,Talentsoft,Transformation digitale,Qlik sense,AMOA,+2",https://www.linkedin.com/authwall?trk=gf&trkInfo=AQFNQ6nwt5srDgAAAYPs17CwBpnKoWB2yC1zP6QJRe2cEJ62ulbiUTcST8IFwZbHUAw1RBo6IMNaTJj4Mytm-m6AjDK1tOgfCX9mdSVg6eO1yMNhVGRXWmvvhKqDjJiC6KSdXhg=&original_referer=https://www.free-work.com/&sessionRedirect=https%3A%2F%2Fwww.linkedin.com%2Fcompany%2Fhrdna%2F,,,,https://www.free-work.com/fr/companies/hr-dna,https://www.free-work.com/fr/companies/hr-dna
Lucem Groupe,2008,"
 Non renseigné
","
 20 - 99
","
 Paris, France
","
 Cabinet de conseil
"," Depuis 2008, Lucem accompagne ses clients dans la modernisation de leurs systèmes d’informationsde gestion. Les talents qui composent Lucem ont permis de réaliser en 2021 un chiffre d’affaires de13 millions € soit une croissance de plus de 25% en moyenne par an depuis 5 ans. Nous sommesaujourd’hui en position pour devenir le 1 er pôle ERP Oracle en ile de France. ",https://www.lucem-conseil.com,,,,,,https://www.free-work.com/fr/companies/lucem-groupe,https://www.free-work.com/fr/companies/lucem-groupe
SILKHOM,2013,"
 Non renseigné
","
 20 - 99
","
 Lyon, Auvergne-Rhône-Alpes
","
 Cabinet de recrutement / placement
"," Silkhom Freelance est un cabinet spécialisé sur les métiers de l'informatique du Digital et des Objets Connectés.Nous sommes présents sur toute la France avec des bureaux à Lyon, Paris, Marseille et Nantes.Nous travaillons principalement sur des profils confirmés et sur les métiers suivants :Métiers :- Logiciel (Php, Java, .net, C++, Html, Javascript) : Développeur, testeur, architecte, chef de projet, directeur R&D- Développement BIG DATA et DATA SCIENCE- Infrastructure : Administration système et réseau, Ingénieur Système, Directeur de production, Ingénieur DevOps- ERP BI : Directeur de projet, chef de projet technico fonctionnel, business analyst- Logiciel embarqué : Développement C/C++, Architecte Software, Chef de rpojet- Electronique : Ingénieur ElectroniqueRetrouvez toutes nos offres sur notre site : www.silkhom.com ",https://www.silkhom.com/,,,,,,https://www.free-work.com/fr/companies/silkhom,https://www.free-work.com/fr/companies/silkhom
NETSEC DESIGN,2014,"
 Non renseigné
","
 < 20
","
 Nanterre, France
","
 Cabinet de conseil
"," NETSEC DESIGN est une société de conseil spécialisée dans les métiers de l'architecture réseaux, securité et du support informatique. Créée par des ingénieurs expérimentés issus du marché de l'ingénierie et du service, NETSEC DESIGN combine l'approche métiers avec une forte expertise technique. NETSEC DESIGN intervient sur l'ensemble du cycle du projetTypes d'intervention:- Études,conception, spécifications et architecture- Tests & validation- Integration et TMA- SupportModes d'intervention:- Intervention sur site client- Forfaits de réalisation- Consulting, audit, expertise ",https://www.netsec-design.com,,,,,,https://www.free-work.com/fr/companies/netsec-design-1,https://www.free-work.com/fr/companies/netsec-design-1
